EXTRACT_URL_NAME	EXTRACT_SITE_NAME	EXTRACT_SITE_URL	EXTRACT_BASE_NAME	DATE_TIME	DATE_TIME_IS_EXTRACT_COMPLETED_FLG	TITLE_NAME	TITLE_NAME_IS_EXTRACT_COMPLETED_FLG
https://ai-trend.jp/basic-study/basic/box-whisker-plot	AI TREND 全人類がわかるデータサイエンス 基礎編	https://ai-trend.jp/basic-study/#basic	jp-ai-trend	2020/04/14	1	箱ひげ図（Box-whisker plot）の見方	1
https://ai-trend.jp/basic-study/basic/central-limit-theorem	AI TREND 全人類がわかるデータサイエンス 基礎編	https://ai-trend.jp/basic-study/#basic	jp-ai-trend	2020/04/14	1	中心極限定理の例とメリットをわかりやすく解説	1
https://ai-trend.jp/basic-study/basic/conditional-probability	AI TREND 全人類がわかるデータサイエンス 基礎編	https://ai-trend.jp/basic-study/#basic	jp-ai-trend	2020/04/14	1	条件付き確率とは？定義とわかりやすい解説	1
https://ai-trend.jp/basic-study/basic/correlation-coefficient	AI TREND 全人類がわかるデータサイエンス 基礎編	https://ai-trend.jp/basic-study/#basic	jp-ai-trend	2020/04/14	1	相関係数の意味と定義（公式）	1
https://ai-trend.jp/basic-study/basic/discrete-continuous-variable	AI TREND 全人類がわかるデータサイエンス 基礎編	https://ai-trend.jp/basic-study/#basic	jp-ai-trend	2020/04/14	1	離散型と連続型の違い 例を用いて解説	1
https://ai-trend.jp/basic-study/basic/distribution	AI TREND 全人類がわかるデータサイエンス 基礎編	https://ai-trend.jp/basic-study/#basic	jp-ai-trend	2020/04/21	1	確率分布の確率関数・期待値・分散一覧	1
https://ai-trend.jp/basic-study/basic/expected-value	AI TREND 全人類がわかるデータサイエンス 基礎編	https://ai-trend.jp/basic-study/#basic	jp-ai-trend	2020/04/14	1	期待値の定義・性質・計算例。平均との違いも！	1
