EXTRACT_URL_NAME	EXTRACT_SITE_NAME	EXTRACT_SITE_URL	EXTRACT_BASE_NAME	DATE_TIME	DATE_TIME_IS_EXTRACT_COMPLETED_FLG	TITLE_NAME	TITLE_NAME_IS_EXTRACT_COMPLETED_FLG
https://jp.reuters.com	ロイター	https://jp.reuters.com/	com-reuters-jp	ないよーん	0	ないよーん	0
https://jp.reuters.com////jp.reuters.com/article/usa-fed-framework-idJPKBN26936J	ロイター	https://jp.reuters.com/	com-reuters-jp	2020年9月19日 / 06:47 / 18時間前更新	1	米ＦＲＢ新戦略、国民に浸透せず　2重の責務も誤解＝調査	1
https://jp.reuters.com//article/health-coronavirus-britain-idJPKBN2691EU	ロイター	https://jp.reuters.com/	com-reuters-jp	2020年9月18日	1	英、コロナ第2波不可避　新たな措置実施も＝ジョンソン首相	1
https://jp.reuters.com//article/health-coronavirus-britain-veteran-idJPKBN2690II	ロイター	https://jp.reuters.com/	com-reuters-jp	2020年9月18日	1	医療支援の英退役軍人、自伝「明日はきっと良い日に」執筆	1
https://jp.reuters.com//article/health-coronavirus-usa-canada-idJPKBN2692T1	ロイター	https://jp.reuters.com/	com-reuters-jp	2020年9月19日	1	米、加・メキシコとのコロナ渡航制限継続　来月21日まで	1
https://jp.reuters.com//article/health-coronavirus-usa-trump-idJPKBN26931V	ロイター	https://jp.reuters.com/	com-reuters-jp	2020年9月19日	1	トランプ氏、来年4月までに全国民分のコロナワクチン確保へ	1
